組み合わせ,共起回数
"ない, 三, 反対",31
"ない, 三, 反対, 安倍",37
"ない, 三, 安倍",53
"やる, 三, 反対",53
"やる, 三, 反対, 安倍",81
"やる, 三, 安倍",75
"三, 思う",73
"三, 安倍, 思う",72
"三, 反対, 反対",33
"三, 反対, 反対, 安倍",56
"三, 反対, 安倍",172
"三, 反対, 安倍, 安倍",80
"三, 安倍",239
"三, 安倍, 安倍",70
"くん, 見る",31
"くん, 好き",31
"くん, さん",34
"くん, 思う",35
"○, くん, ない",41
"○, ○, くん, ない",820
"○, ○, くん",820
"○, ○, ○, くん",10660
"くん, ない",42
"いい, くん",45
"わかる, わし",31
"○, わかる, わし",30
"くる, わし",31
"いう, わし",32
"いい, わし",33
"やる, わし",33
"○, わし",42
"○, ○, わし",501
"わし, 言う",43
"わし, 人",57
"ない, わし",81
"ない, わし, 思う",31
"わし, 思う",91
"寝る, 思う",35
"寝る, 寝る",46
"いい, だめ",30
"だめ, だめ, みたい",32
"だめ, だめ, みたい, 差別",80
"だめ, だめ, 差別",40
"だめ, だめ, 差別, 差別",60
"だめ, 言う",31
"だめ, みたい",32
"だめ, みたい, 差別",41
"だめ, 差別",32
"だめ, 差別, 差別",40
"だめ, ない",43
"だめ, 思う",66
"やる, 社会",30
"いう, 社会",32
"人間, 社会",32
"性, 社会",32
"わけ, 社会",32
"ない, わけ, 社会",30
"さ, 社会",33
"何, 社会",34
"差別, 社会",37
"できる, 社会",40
"よう, 社会",40
"よう, 思う, 社会",30
"いい, 社会",43
"いい, 思う, 社会",33
"社会, 自分",46
"ない, 社会, 自分",34
"社会, 言う",52
"ない, 社会, 言う",33
"人, 思う, 社会",38
"ない, 人, 社会",41
"的, 社会",90
"ない, 的, 社会",30
"思う, 社会",108
"ない, 思う, 社会",65
"ない, 社会",113
"ない, ない, 社会",39
"うまい, 食う",31
"ない, 言う, 食う",30
"気, 言う, 食う",31
"いい, 食う",36
"買う, 食う",37
"もの, 食う",43
"思う, 食う",49
"人, 食う",54
"気, 食う",59
"ない, 食う",69
"いい, 怖い",31
"怖い, 話",31
"いう, 怖い",31
"すぎる, 怖い",34
"怖い, 言う",40
"何, 怖い",42
"怖い, 怖い",42
"ない, 怖い",59
"怖い, 思う",60
"人, 怖い",68
"アホ, 何",33
"やる, アホ",34
"アホ, 自分",34
"アホ, 思う, 自分",33
"アホ, 人",40
"アホ, アホ",47
"アホ, アホ, 思う",31
"みたい, アホ",50
"ない, アホ",62
"アホ, 言う",63
"アホ, 思う",91
"よう, バカ",30
"バカ, 自分",30
"られる, バカ",30
"やる, バカ",36
"いい, バカ",36
"バカ, 人",37
"バカ, 人, 言う",35
"くる, バカ",39
"みたい, バカ",42
"バカ, 的",56
"バカ, バカ, 的",33
"バカ, 思う, 言う",42
"バカ, バカ, 思う, 言う",53
"バカ, バカ, 言う",44
"ない, バカ",72
"ない, バカ, 思う",32
"バカ, バカ, 思う",41
"バカ, バカ, バカ",43
"バカ, 思う",96
"せい, 言う",35
"せい, 自分",36
"くる, せい",36
"せい, 死ぬ",36
"せい, 的",41
"○, せい",54
"○, ○, せい",1431
"せい, ない",64
"せい, 人",72
"せい, 思う",80
"みたい, 家",32
"家, 的",32
"家, 自分",34
"いい, 家",38
"家, 言う",40
"人, 家",50
"家, 思う",62
"ない, 家, 思う",35
"ない, 家",69
"的, 終わる",30
"わかる, 終わる",31
"終わる, 言う",31
"人, 終わる",36
"いい, 終わる",41
"何, 終わる",57
"ない, 終わる",76
"ない, 思う, 終わる",30
"思う, 終わる",78
"いう, 映画",30
"映画, 映画",34
"人, 映画",36
"くる, 映画",38
"みたい, 映画",38
"映画, 言う",38
"ない, 映画, 言う",33
"いい, 映画",40
"映画, 見る",41
"好き, 映画",47
"みる, 映画",48
"ない, 映画",75
"ない, 思う, 映画",31
"思う, 映画",80
"何, 時間",30
"いう, 時間",31
"人, 時間",33
"時間, 時間",35
"日, 日, 時間",37
"日, 日, 時間, 時間",90
"日, 時間, 時間",63
"日, 時間, 時間, 時間",81
"思う, 時間",49
"ない, 時間",62
"批判, 自分",31
"いい, 批判",34
"批判, 見る",35
"何, 批判",40
"よう, 批判",41
"もの, 批判",43
"それ, 批判",43
"わけ, 批判",48
"ない, わけ, 批判",38
"いう, 批判",50
"いう, ない, 批判",31
"ない, 問題, 批判, 批判",36
"ない, 問題, 問題, 批判, 批判",63
"問題, 問題, 批判, 批判",54
"問題, 問題, 問題, 批判, 批判",63
"ない, 問題, 批判",40
"ない, 問題, 問題, 批判",63
"問題, 問題, 批判",55
"問題, 問題, 問題, 批判",63
"批判, 批判",53
"ない, 差別, 批判",32
"ない, 差別, 批判, 言う",33
"差別, 批判, 言う",42
"差別, 差別, 批判",42
"みたい, 批判",57
"批判, 的",64
"人, 批判",82
"人, 批判, 言う",45
"ない, 思う, 批判",38
"ない, 批判, 言う",45
"思う, 批判",100
"思う, 批判, 言う",30
"批判, 言う",105
"国, 言う",30
"国, 自分",30
"いい, 国",33
"くる, 国",33
"みたい, 国",34
"国, 日本",37
"やる, 国",37
"何, 国",41
"国, 死ぬ",43
"人, 国",51
"国, 的",53
"国, 思う",81
"ない, 国, 思う",37
"ない, 国",97
"でる, 何",30
"でる, みたい",30
"でる, 言う",31
"いう, でる",33
"いう, でる, 読む",31
"でる, 死ぬ",50
"でる, 思う",58
"でる, 思う, 読む",31
"でる, 人",59
"でる, ない",69
"でる, ない, 読む",50
"でる, 読む",99
"でる, 読む, 読む",63
"これ, ニュース",32
"ない, ニュース",34
"ニュース, 見る",44
"ニュース, 人",55
"ニュース, 五輪",55
"ニュース, 思う",57
"出す, 的",32
"いう, 出す",33
"みたい, 出す",36
"何, 出す",40
"やる, 出す",40
"いい, 出す",44
"くる, 出す",45
"出す, 言う",63
"出す, 思う",64
"人, 出す",65
"ない, 出す",78
"っぽい, 何",30
"っぽい, 的",32
"さ, っぽい",33
"っぽい, 言う",33
"それ, っぽい",33
"っぽい, 好き",34
"いう, っぽい",39
"っぽい, もの",43
"っぽい, みたい",44
"っぽい, 人",73
"っぽい, ない, 人",39
"っぽい, 思う",75
"っぽい, ない",90
"いい, 自民党",30
"何, 自民党",32
"自分, 自民党",36
"自民党, 言う",36
"的, 自民党",37
"やる, 自民党",38
"みたい, 自民党",38
"くる, 自民党",41
"日本, 自民党",42
"死ぬ, 自民党",42
"自民党, 自民党",45
"人, 自民党",48
"ない, 自民党",90
"ない, 思う, 自民党",34
"思う, 自民党",94
"くる, 多い",30
"いい, 多い",34
"みたい, 多い",37
"多い, 的",38
"すぎる, 多い",49
"多い, 言う",52
"人, 多い, 言う",35
"ない, 多い, 思う",43
"ない, 人, 多い, 思う",30
"ない, 人, 多い",54
"多い, 思う",108
"人, 多い, 思う",60
"人, 多い",141
"人, 人, 多い",44
"つらい, つらい",31
"すぎる, つらい",49
"つらい, 人",49
"つらい, ない",64
"つらい, 思う",66
"く, わかる",30
"いう, く",33
"いう, く, く",32
"く, キモ",33
"○, く, キモ",48
"いい, く",34
"く, 人",38
"く, 言う",39
"く, やる",44
"く, く, やる",42
"く, くる",46
"○, く",48
"○, ○, く",1128
"く, 思う",57
"く, ない",63
"く, く",112
"く, く, く",153
"くる, 尾形",34
"いい, 尾形",36
"いい, ない, 尾形",30
"いう, 尾形",36
"○, いう, 尾形",90
"尾形, 言う",37
"尾形, 思う, 的",34
"ない, 尾形, 思う, 的",51
"ない, 尾形, 的",45
"何, 尾形",53
"ない, 尾形, 尾形",30
"尾形, 尾形, 思う",33
"好き, 尾形",66
"好き, 好き, 尾形",39
"尾形, 思う",90
"ない, 尾形, 思う",54
"ない, 尾形",98
"○, 尾形",164
"○, ○, 尾形",3605
"たち, 責任",30
"たち, 自分, 責任",36
"感染, 責任",30
"もの, 責任",30
"これ, 責任",32
"者, 責任",32
"やる, 責任",35
"できる, 責任",36
"くる, 責任",37
"くる, 自分, 責任",32
"られる, 責任",39
"いい, 責任",42
"いう, 責任",44
"的, 責任",44
"何, 責任",46
"ない, 何, 責任",38
"みたい, 責任",48
"死ぬ, 責任",54
"死ぬ, 責任, 責任",40
"人, 責任",67
"ない, 人, 責任",33
"言う, 責任, 責任",39
"ない, 言う, 責任, 責任",34
"自分, 責任, 責任",44
"責任, 責任, 責任",45
"ない, 責任, 責任, 責任",43
"ない, 責任, 責任",50
"思う, 言う, 責任",32
"自分, 言う, 責任",38
"ない, 言う, 責任",60
"思う, 思う, 責任",31
"ない, 思う, 責任",36
"思う, 自分, 責任",42
"自分, 責任",104
"ない, 自分, 責任",38
"ない, 責任",131
"ない, ない, 責任",40
"自分, 見える",31
"しまう, 見える",31
"できる, 見える",32
"わたし, 見える",33
"見える, 見る",37
"的, 見える",38
"くる, 見える",40
"みたい, 見える",40
"何, 見える",41
"見える, 見える",43
"いい, 見える",44
"見える, 言う",49
"もの, 見える",61
"よう, 見える",81
"ない, よう, 見える",32
"思う, 見える",83
"ない, 思う, 見える",37
"ない, 人, 見える",36
"人, 人, 見える",37
"ない, 見える",97
"ない, ない, 見える",35
"やる, 描く",30
"わたし, 描く",30
"さ, 描く",31
"くる, 描く",32
"わけ, 描く",32
"できる, 描く",40
"それ, 描く",40
"いう, 描く",42
"何, 描く",43
"わかる, 描く",44
"いい, 描く",46
"描く, 言う",46
"みたい, 描く",50
"人, 描く",57
"描く, 的",64
"思う, 描く, 的",37
"描く, 描く",70
"もの, 描く, 描く",51
"ない, 思う, 描く",47
"ない, もの, 思う, 描く",31
"もの, 思う, 描く",49
"もの, もの, 描く",41
"ない, もの, 描く",60
"ない, 描く",122
"ない, ない, 描く",34
"みたい, 日",30
"いう, 日",30
"一, 日",32
"日, 言う",33
"日, 買う",36
"人, 日",41
"ない, 日",55
"思う, 日",56
"日, 日",63
"いい, つく",34
"つく, みたい",35
"いう, つく",36
"つく, 的",37
"くる, つく",42
"つく, 言う",49
"つく, 何",51
"つく, 人",63
"つく, 思う",68
"つく, ない",86
"女, 見る",30
"られる, 女",32
"わかる, 女",33
"いい, 女",34
"いい, せる, 女",34
"できる, 女",35
"やる, 女",35
"わけ, 女",37
"ない, わけ, 女",30
"女, 好き",40
"女, 自分",40
"人間, 女, 女",31
"ない, 人間, 女, 女",33
"ない, 人間, 女",32
"何, 女",43
"くる, 女",44
"もの, 女",45
"さ, 女",47
"せる, 女",50
"みたい, 女",53
"人, 女",58
"人, 女, 思う",33
"女, 的",59
"ない, 女, 的",34
"いう, 女",61
"いう, 女, 女",39
"女, 言う",66
"女, 女, 思う",38
"ない, 女, 思う",51
"女, 女, 女",37
"ない, 女, 女",51
"ない, 女",117
"ない, ない, 女",41
"あれ, みる",30
"あれ, くる",35
"あれ, 話",35
"○, あれ, 話",61
"あれ, 見る",36
"あれ, もの",36
"あれ, いい",38
"あれ, 言う",43
"あれ, みたい",43
"あれ, いう",45
"あれ, 的",46
"あれ, 何",47
"あれ, 人",56
"○, あれ",80
"○, ○, あれ",1967
"あれ, ない",85
"あれ, ない, 思う",38
"あれ, 思う",118
"みたい, 作る",30
"作る, 食べる",31
"やつ, 作る",33
"すぎる, 作る",33
"作る, 言う",33
"作る, 自分",37
"これ, 作る",45
"いい, 作る",45
"もの, 作る",53
"うまい, 作る",54
"作る, 思う",57
"人, 作る",57
"ない, 作る",75
"られる, 反対",32
"反対, 死ぬ",33
"反対, 安倍, 死ぬ",44
"これ, 反対",40
"いい, 反対",40
"いい, 人, 反対",35
"反対, 東京",40
"五輪, 反対, 東京",91
"反対, 的",46
"できる, 反対",46
"ない, 反対, 差別",31
"ない, 反対, 差別, 差別",35
"反対, 差別, 差別",44
"反対, 差別, 差別, 差別",31
"ない, 反対, 言う",32
"ない, 五輪, 反対, 言う",46
"五輪, 反対, 言う",53
"五輪, 五輪, 反対, 言う",65
"反対, 思う",63
"五輪, 反対, 思う",51
"人, 人, 反対",33
"ない, 人, 反対",36
"やる, 五輪, 反対",32
"やる, 反対, 安倍",67
"反対, 反対, 安倍",43
"五輪, 反対, 反対",100
"五輪, 五輪, 反対, 反対",79
"ない, 反対, 安倍",32
"ない, 五輪, 反対",54
"ない, 五輪, 五輪, 反対",72
"反対, 安倍",139
"反対, 安倍, 安倍",49
"五輪, 反対",189
"五輪, 五輪, 反対",125
"できる, 性",30
"わけ, 性",32
"ない, わけ, 性",31
"性, 性",37
"性, 自分",37
"もの, 性",38
"くる, 性",38
"みたい, 性",41
"性, 者",41
"いい, 性",47
"性, 言う",57
"差別, 性, 言う",36
"人, 性",62
"ない, 人, 性",38
"思う, 性, 的",30
"差別, 思う, 性, 的",35
"差別, 性, 的",54
"差別, 差別, 性, 的",31
"差別, 思う, 性",46
"ない, 思う, 性",59
"差別, 差別, 性",46
"ない, 差別, 性",64
"ない, 性",148
"ない, ない, 性",41
"キモ, 何",30
"キモ, 安倍",30
"よう, キモ",32
"キモ, 見る",32
"キモ, 人",34
"いい, キモ",35
"くる, キモ",40
"いう, キモ",41
"さ, キモ",42
"キモ, 言う",47
"キモ, 思う",47
"○, キモ",48
"○, ○, キモ",1128
"すぎる, キモ",49
"すぎる, キモ, キモ",36
"ない, キモ",63
"キモ, キモ",109
"いい, 今日",30
"人, 今日",43
"ない, 今日",45
"今日, 思う",49
"やめる, 何",32
"やめる, 差別",32
"ほしい, やめる",41
"やめる, やる",42
"やめる, 人",43
"やめる, 五輪",44
"やめる, 五輪, 五輪",33
"いい, やめる",49
"いい, やめる, 思う",32
"ない, やめる",67
"やめる, 言う",71
"やめる, 思う, 言う",36
"やめる, 思う",99
"わたし, 二",30
"二, 二",30
"いう, 二",30
"二, 何",30
"二, 的",31
"できる, 二",32
"それ, 二",33
"くる, 二",34
"もの, 二",36
"二, 見る",39
"いい, 二",42
"わかる, 二",43
"みたい, 二",62
"二, 言う",62
"やる, 二",67
"やる, 二, 人",31
"ない, 二, 思う",30
"二, 人, 思う",36
"ない, 二",88
"二, 人",122
"二, 人, 人",36
"ほしい, 私",30
"わけ, 私",30
"ない, わけ, 私",30
"わかる, 私",32
"それ, 私",36
"何, 私",36
"しまう, 私",36
"私, 話",37
"的, 私",39
"やる, 私",39
"私, 見る",42
"いい, 私",47
"よう, 私",49
"よう, 差別, 私",44
"くる, 私",52
"私, 私",58
"私, 私, 言う",32
"みたい, 思う, 私",31
"みたい, 私, 言う",45
"差別, 思う, 私",34
"差別, 私, 言う",36
"人, 差別, 私",51
"人, 差別, 差別, 私",57
"差別, 差別, 私",72
"差別, 差別, 差別, 私",47
"思う, 私, 言う",34
"ない, 私, 言う",58
"人, 人, 私",31
"ない, 人, 私",42
"ない, 人, 思う, 私",35
"人, 私, 言う",44
"人, 思う, 私",61
"ない, 私",112
"ない, 思う, 私",61
"思う, 私",122
"目, 自分",31
"何, 目",32
"くる, 目",35
"しまう, 目",35
"いい, 目",35
"目, 見る",36
"いう, 目",39
"目, 言う",39
"みたい, 目",40
"的, 目",47
"人, 目",71
"思う, 目",99
"ない, 目",99
"ない, 思う, 目",40
"これ, 安倍",30
"いう, 安倍",33
"せる, 安倍",34
"できる, 安倍",35
"みたい, 安倍",41
"くる, 安倍",41
"もの, 安倍",42
"いい, 安倍",42
"人, 安倍",47
"やる, 人, 安倍",34
"安倍, 的",48
"何, 安倍",48
"安倍, 言う",52
"安倍, 死ぬ",59
"安倍, 安倍",63
"ない, やる, 安倍",34
"ない, 安倍, 思う",41
"やる, やる, 安倍",45
"やる, やる, 安倍, 思う",42
"やる, 安倍, 思う",54
"安倍, 思う",113
"ちゃん, みたい",30
"ちゃん, みる",32
"ちゃん, 話",33
"ちゃん, 好き",34
"ちゃん, 言う",38
"くる, ちゃん",40
"ちゃん, 人",47
"いい, ちゃん",52
"ちゃん, ちゃん",54
"ちゃん, ない",62
"ちゃん, 思う",64
"仕事, 何",30
"仕事, 仕事",30
"わたし, 仕事",31
"くる, 仕事",32
"仕事, 行く",34
"仕事, 見る",34
"いい, 仕事",37
"みたい, 仕事",42
"やる, 仕事",45
"仕事, 言う",49
"人, 仕事, 言う",35
"できる, 仕事",55
"仕事, 思う",90
"ない, 仕事, 思う",32
"ない, 仕事",98
"ない, 人, 仕事",36
"人, 仕事",102
"人, 人, 仕事",44
"言う, 食べる",32
"いい, 食べる",37
"られる, 食べる",38
"好き, 食べる",38
"もの, 食べる",42
"思う, 食べる",46
"食べる, 食べる",49
"ない, 食べる",74
"うまい, ない, 食べる",31
"うまい, 食べる",82
"何, 感",31
"みたい, 感",31
"くる, 感",32
"わかる, 感",32
"やる, 感",32
"さ, 感",34
"感, 見る",35
"感, 的",35
"感, 自分",36
"いい, 感",36
"いう, 感",40
"感, 言う",48
"人, 感",54
"すごい, 感",58
"思う, 感",74
"ない, 感",119
"東京, 的",30
"五輪, 東京, 的",52
"東京, 死ぬ",30
"五輪, 東京, 死ぬ",62
"東京, 者",34
"五輪, 東京, 者",68
"られる, 東京",35
"られる, 五輪, 東京",60
"みたい, 東京",36
"みたい, 五輪, 東京",49
"東京, 言う",45
"五輪, 東京, 言う",63
"いい, 東京",46
"いい, 五輪, 東京",85
"何, 東京",50
"五輪, 何, 東京",88
"やる, 人, 東京",30
"やる, 五輪, 人, 東京",85
"やる, 五輪, 東京",120
"やる, 五輪, 五輪, 東京",114
"ない, 東京, 東京",31
"ない, 五輪, 東京, 東京",104
"ない, 五輪, 東京",156
"ない, 五輪, 五輪, 東京",162
"人, 東京, 東京",44
"五輪, 人, 東京, 東京",144
"五輪, 人, 東京",162
"五輪, 五輪, 人, 東京",161
"思う, 東京",86
"五輪, 思う, 東京",131
"東京, 東京",125
"五輪, 東京, 東京",363
"五輪, 東京",607
"五輪, 五輪, 東京",497
"使う, 気",30
"よう, 使う",31
"使う, 自分",31
"みる, 使う",34
"みたい, 使う",34
"いう, 使う",35
"わけ, 使う",35
"何, 使う",35
"くる, 使う",36
"使う, 使う",36
"使う, 的",36
"使う, 買う",38
"やつ, 使う",39
"もの, 使う",43
"やる, 使う",43
"使う, 言う",53
"人, 使う, 思う",30
"ない, 人, 使う",33
"いい, 使う",68
"いい, ない, 使う",35
"使う, 思う",90
"ない, 使う, 思う",41
"ない, 使う",126
"これ, たち",31
"これ, たち, 人",33
"それ, たち",32
"たち, 何",32
"たち, 見る",32
"たち, 人, 見る",40
"たち, たち",34
"たち, ため",35
"たち, 差別",36
"たち, よう",39
"たち, よう, 人",37
"たち, られる",40
"たち, やる",40
"たち, もの",41
"たち, 的",42
"たち, みたい",44
"たち, みたい, 人",34
"たち, わたし",45
"たち, わたし, 思う",35
"いい, たち",52
"くる, たち, 人",33
"くる, たち, 自分",36
"たち, ない, 言う",30
"たち, 人, 言う",54
"たち, みんな",91
"たち, ない, ない",30
"たち, ない, 思う",44
"たち, ない, 自分",49
"たち, ない, 人",64
"たち, 自分, 自分",34
"たち, 人, 自分",37
"たち, 思う, 自分",48
"たち, 思う, 思う",30
"たち, 人, 思う",73
"たち, 人, 人, 思う",45
"たち, 人",217
"たち, 人, 人",86
"わたし, マジ",30
"マジ, 的",32
"マジ, 五輪",32
"みたい, マジ",34
"わかる, マジ",36
"くる, マジ",37
"いい, マジ",38
"マジ, 何",39
"やる, マジ",40
"マジ, 無理",44
"マジ, 見る",45
"マジ, 言う",48
"これ, マジ",48
"マジ, 人",63
"マジ, 思う",94
"ない, マジ, 思う",36
"ない, マジ",99
"みたい, 問題",30
"問題, 気",32
"わけ, 問題",34
"問題, 者",35
"いい, 問題",35
"わたし, 問題",38
"やる, 問題",38
"問題, 自分",38
"わかる, 問題",40
"できる, 問題",41
"問題, 考える",43
"いう, 問題",45
"それ, 問題",46
"よう, 問題",55
"問題, 問題",57
"ない, 問題, 問題",35
"何, 問題",58
"ない, 何, 問題",34
"ない, 問題, 差別",34
"問題, 差別, 言う",39
"問題, 差別, 差別, 言う",48
"問題, 差別, 差別",70
"問題, 差別, 差別, 差別",84
"ない, 問題, 的",40
"問題, 思う, 的",49
"人, 問題, 言う",33
"ない, 人, 問題",34
"人, 問題, 思う",43
"問題, 思う, 言う",34
"ない, 問題, 言う",44
"問題, 思う",139
"ない, 問題, 思う",73
"ない, 問題",151
"ない, ない, 問題",36
"くる, 無理",30
"好き, 無理",31
"いい, 無理",33
"みたい, 無理",36
"やる, 無理",37
"いう, 無理",37
"わかる, 無理",39
"これ, 無理",39
"わたし, 無理",39
"何, 無理",40
"五輪, 無理",42
"ない, 五輪, 無理",33
"できる, 無理",42
"すぎる, 無理",43
"無理, 見る",45
"無理, 的",50
"人, 無理",57
"無理, 言う",60
"ない, 無理, 無理",36
"○, 無理, 無理",144
"○, ○, 無理, 無理",3384
"ない, 無理",105
"ない, 思う, 無理",49
"思う, 無理",108
"○, 無理",149
"○, ○, 無理",3394
"これ, 前",30
"わたし, 前",32
"前, 気",32
"前, 的",32
"何, 前",35
"みたい, 前",35
"いう, 前",36
"とき, 前",37
"いい, 前",39
"くる, 前",45
"やる, 前",48
"人, 前",67
"前, 言う",69
"ない, 前",88
"ない, 前, 思う",31
"前, 思う",119
"かわいい, ない",30
"かわいい, 好き",34
"かわいい, 言う",37
"かわいい, くる",38
"かわいい, かわいい",52
"かわいい, 思う",54
"かわいい, さん",63
"られる, 一",31
"できる, 一",31
"わけ, 一",31
"一, 出る",31
"よう, 一",31
"一, 何",34
"一, 的",34
"みる, 一",34
"いい, 一",36
"一, 話",42
"一, 見る",45
"くる, 一",46
"一, 言う",56
"一, 人, 言う",31
"一, 人, 思う",36
"ない, 一, 思う",38
"一, 人, 人",47
"ない, 一, 人",50
"ない, 一",113
"来る, 的",33
"とき, 来る",35
"いい, 来る",35
"何, 来る",36
"これ, 来る",36
"みたい, 来る",39
"いう, 来る",42
"来る, 来る",42
"くる, 来る",45
"来る, 言う",53
"ない, 来る",92
"ない, 思う, 来る",39
"人, 人, 来る",35
"人, 人, 思う, 来る",37
"人, 思う, 来る",53
"思う, 来る",112
"もの, 誰",32
"差別, 誰",34
"気, 誰",36
"わたし, 誰",39
"見る, 誰",39
"死ぬ, 誰",39
"わけ, 誰",39
"ない, わけ, 誰",38
"それ, 誰",41
"これ, 誰",41
"られる, 誰",42
"的, 誰",45
"できる, 誰",45
"よう, 誰",45
"くる, 誰",45
"みたい, 誰",47
"いう, 誰",49
"わかる, 誰",50
"ため, 自分, 言う, 言う, 誰",30
"ため, 自分, 言う, 言う, 言う, 誰",30
"ため, 言う, 言う, 言う, 誰",30
"ため, 自分, 言う, 誰",34
"ため, 自分, 誰",34
"ため, ない, 自分, 誰",40
"ため, ない, 誰",42
"何, 誰",53
"いい, 誰",60
"いい, 言う, 誰",32
"ない, やる, 誰",30
"やる, 人, 誰",30
"やる, 思う, 誰",37
"人, 自分, 誰",36
"思う, 自分, 誰",37
"ない, 自分, 誰",45
"ない, 人, 誰",41
"人, 思う, 誰",48
"人, 言う, 誰",54
"ない, 言う, 誰",45
"思う, 言う, 誰",47
"ない, 誰",127
"ない, 思う, 誰",44
"思う, 誰",138
"聞く, 聞く",30
"やる, 聞く",31
"わたし, 聞く",32
"られる, 聞く",32
"さん, 聞く",33
"知る, 聞く",34
"みたい, 聞く",36
"聞く, 自分",39
"的, 聞く",40
"とき, 聞く",42
"よう, 聞く",46
"ない, よう, 聞く",34
"いう, 聞く",49
"できる, 聞く",58
"できる, 聞く, 言う",31
"いい, 聞く",63
"いい, ない, 聞く",31
"わかる, 聞く",63
"何, 聞く",68
"何, 聞く, 言う",32
"くる, 聞く",71
"人, 聞く, 話",30
"ない, 聞く, 話",32
"人, 思う, 聞く",34
"ない, 人, 聞く",47
"ない, ない, 人, 聞く",30
"聞く, 言う, 言う",30
"ない, 聞く, 言う",42
"思う, 聞く",121
"ない, 思う, 聞く",53
"ない, 聞く",133
"ない, ない, 聞く",33
"しれる, 知る",30
"しれる, 死ぬ",31
"しれる, やる",33
"しれる, 好き",33
"くる, しれる",36
"しれる, 何",37
"しれる, わかる",37
"しれる, それ",37
"しれる, みたい",38
"しれる, できる",39
"しれる, もの",39
"しれる, 的",39
"しれる, よう",40
"しれる, 気",42
"しれる, られる",45
"しれる, わたし",51
"しれる, 見る",54
"しれる, 自分",56
"○, しれる",58
"○, ○, しれる",1653
"しれる, 言う",59
"しれる, 思う, 言う",31
"いい, しれる",73
"しれる, ない, 人",32
"しれる, 人, 思う",34
"しれる, ない",122
"しれる, ない, 思う",85
"しれる, 思う",144
"しれる, 思う, 思う",30
"くれる, 好き",31
"くれる, これ",31
"くれる, とき",31
"くれる, さん",32
"くれる, 買う",32
"くれる, 的",34
"くれる, わたし",37
"くれる, みたい",41
"くる, くれる",50
"くれる, 自分",53
"くれる, 何",53
"いい, くれる",57
"いい, くれる, 言う",31
"くれる, やる",58
"くれる, 人, 思う",34
"くれる, 人, 言う",43
"くれる, 思う",97
"くれる, 思う, 言う",38
"くれる, 言う",98
"くれる, ない, 言う",40
"くれる, ない",104
"られる, 感染",33
"これ, 感染",34
"よう, 感染",36
"わけ, 感染",38
"ない, わけ, 感染",45
"感染, 気",38
"今, 感染",40
"感染, 自分",40
"思う, 感染, 自分",39
"みたい, 感染",41
"感染, 的",45
"くる, 感染",45
"五輪, 感染",46
"わかる, 感染",47
"出る, 感染",47
"いう, 感染",48
"いい, 感染",48
"感染, 言う",51
"感染, 者, 言う",31
"やる, 感染",52
"できる, 感染",52
"せる, 感染",54
"せる, 感染, 感染",50
"ない, 何, 感染",30
"何, 感染, 者",33
"人, 何, 感染, 者",34
"人, 何, 感染",35
"感染, 死ぬ",68
"人, 感染, 死ぬ",38
"感染, 感染, 者",32
"ない, 感染, 感染",34
"人, 感染, 感染",35
"思う, 感染, 感染",38
"感染, 者, 者",31
"人, 感染, 者, 者",35
"ない, 思う, 感染, 者",36
"ない, 人, 思う, 感染, 者",46
"ない, 人, 感染, 者",50
"思う, 感染, 者",52
"人, 思う, 感染, 者",51
"人, 感染, 者",61
"人, 人, 感染, 者",34
"人, 思う, 感染",49
"人, 人, 思う, 感染",38
"ない, 思う, 感染",57
"ない, ない, 感染",36
"ない, 人, 感染",47
"人, 感染",144
"人, 人, 感染",77
"これ, 日本",31
"日本, 見る",31
"日本, 死ぬ",31
"五輪, 日本",31
"何, 日本",32
"日本, 自分",32
"いい, 日本",32
"日本, 者",33
"できる, 日本",34
"よう, 日本",35
"わかる, 日本",38
"もの, 日本",38
"られる, 日本",38
"すぎる, 日本",39
"くる, 日本",45
"それ, 日本",45
"やる, 日本",49
"差別, 差別, 日本",31
"ない, 差別, 差別, 日本",30
"人, 差別, 日本",33
"ない, 人, 差別, 日本",32
"ない, 差別, 日本",37
"いう, 日本",57
"日本, 日本",57
"日本, 的",60
"みたい, 日本",63
"みたい, 人, 日本",30
"日本, 言う",77
"人, 日本, 言う",37
"人, 人, 日本",35
"人, 人, 思う, 日本",35
"ない, 人, 日本",37
"ない, 人, 思う, 日本",36
"人, 思う, 日本",53
"ない, 日本",116
"ない, 思う, 日本",54
"思う, 日本",131
"それ, ところ",31
"そう, ところ",33
"すぎる, ところ",33
"できる, ところ",35
"さん, ところ",36
"ところ, 話",36
"ところ, ところ",36
"ところ, ところ, 好き",30
"いう, ところ",38
"ところ, よう",39
"ところ, わたし",40
"さ, ところ",42
"ところ, わかる",44
"ところ, られる",44
"ところ, 見る",44
"ところ, もの",45
"ところ, 自分",46
"ところ, やる",46
"ところ, みたい",47
"くる, ところ",48
"ところ, 何",55
"ところ, 言う",64
"ところ, 思う, 言う",30
"いい, ところ",68
"ところ, 人",76
"ところ, 人, 思う",36
"ところ, 的",79
"ところ, ない, 的",30
"ところ, ない, 好き",36
"ところ, 好き, 好き",38
"ところ, 思う",140
"ところ, ない, 思う",69
"ところ, ない",167
"ところ, ない, ない",33
"中, 好き",30
"もの, 中",32
"これ, 中",34
"わかる, 中",36
"中, 見る",36
"できる, 中",37
"中, 自分",43
"中, 的",43
"よう, 中",44
